id,vol_name,no,date,time,ch,station,title
500,BD-RE-30012-001,"00010","2020/05/07 13:35:00","02:05:07","71","テレビ東京１","午後エンタ 午後ロード「ガントレット」木曜はクリント・イーストウッド[字][二]"
501,BD-RE-30012-001,"00011","2020/05/06 13:15:00","02:40:07","71","テレビ東京１","午後エンタ 午後ロードＧＷスペシャル「殿、利息でござる！」特選！日本映画！[字]"
502,BD-RE-30012-001,"00012","2020/05/05 13:15:00","02:40:07","71","テレビ東京１","午後エンタ 午後ロードＧＷスペシャル「武士の家計簿」特選日本映画！[字]"
503,BD-RE-30012-001,"00013","2020/04/21 19:00:00","01:54:10","51","テレビ朝日","世界の村で発見！こんなところに日本人　懸命に生きる女性編アフリカ＆インド洋の島[字]"
504,BD-RE-30013-001,"00001","2020/04/22 21:54:00","00:06:07","41","日テレ１","心に刻む風景[字]"
505,BD-RE-30013-001,"00002","2020/04/22 23:10:00","00:05:08","51","テレビ朝日","ラリージャパン応援宣言[字]"
506,BD-RE-30013-001,"00003","2020/04/22 23:15:00","01:00:08","51","テレビ朝日","家事ヤロウ！！！ バカリ＆中丸＆カズが話題の輸入食品店で激ウマ調味料５選[字]"
507,BD-RE-30013-001,"00004","2020/04/23 00:52:00","00:05:46","71","テレビ東京１","ミニドラマ きょうの猫村さん 主演：松重豊[字]"
508,BD-RE-30013-001,"00005","2020/04/23 01:20:00","00:06:08","51","テレビ朝日","全力坂"
509,BD-RE-30013-001,"00006","2020/04/23 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
510,BD-RE-30013-001,"00007","2020/04/23 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
511,BD-RE-30013-001,"00008","2020/04/23 17:55:00","00:30:07","71","テレビ東京１","プリスクタイム（エッグカー／ＧＯ！ＧＯ！アトム）[字]"
512,BD-RE-30013-001,"00009","2020/04/23 19:53:00","00:04:46","71","テレビ東京１","テレビ野郎ナナーナ 怪物クラーケンを追え！ 第２話～航海！コスパのいい船～[字]"
513,BD-RE-30013-001,"00010","2020/04/23 19:57:00","01:02:46","81","フジテレビ","奇跡体験！アンビリバボー【春だ！胸キュン！アニマル映像ＳＰ】[字]"
514,BD-RE-30013-001,"00011","2020/04/23 21:54:00","00:06:07","71","テレビ東京１","アイデアの方程式[字]"
515,BD-RE-30013-001,"00012","2020/04/23 21:54:00","00:06:09","81","フジテレビ","ザ・ホースマン笑[字]"
516,BD-RE-30013-001,"00013","2020/04/23 22:54:00","00:06:06","71","テレビ東京１","探究の階段[字]"
517,BD-RE-30013-001,"00014","2020/04/24 01:00:00","00:30:07","71","テレビ東京１","木ドラ２５ 新米姉妹のふたりごはん[再] ２品目 ローストビーフ"
518,BD-RE-30013-001,"00015","2020/04/24 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
519,BD-RE-30013-001,"00016","2020/04/24 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
520,BD-RE-30013-001,"00017","2020/04/24 17:55:00","00:30:07","71","テレビ東京１","ゾイドワイルド ＺＥＲＯ「激突！ 二大破壊竜！！」[字]"
521,BD-RE-30013-001,"00018","2020/04/24 18:25:00","00:30:06","71","テレビ東京１","妖怪ウォッチＪａｍ 妖怪学園Ｙ～Ｎとの遭遇～「第１７話」[字][デ]"
522,BD-RE-30013-001,"00019","2020/04/24 18:55:00","00:58:07","71","テレビ東京１","デカ盛りハンター[字]"
523,BD-RE-30013-001,"00020","2020/04/24 19:53:00","00:04:07","71","テレビ東京１","インテリア日和[字]"
524,BD-RE-30013-001,"00021","2020/04/24 19:57:00","01:50:46","71","テレビ東京１","今野敏サスペンス 機捜２３５ 春の新作！主演中村梅雀[字][解]"
525,BD-RE-30013-001,"00022","2020/04/24 22:54:00","00:05:49","61","ＴＢＳ１","スマイルすきっぷ～明日の元気をフルチャージ！～[解][字]"
526,BD-RE-30013-001,"00023","2020/04/24 22:54:00","00:06:06","71","テレビ東京１","未来レンズ[字]"
527,BD-RE-30013-001,"00024","2020/04/25 00:12:00","00:40:06","71","テレビ東京１","ドラマ24「浦安鉄筋家族」３発目 娘の彼は全裸男！父怒りの電気アンマ[字]"
528,BD-RE-30013-001,"00025","2020/04/25 00:52:00","00:31:06","71","テレビ東京１","ドラマ２５ 捨ててよ、安達さん。 第２話[字]"
529,BD-RE-30013-001,"00026","2020/04/25 05:20:00","00:30:08","51","テレビ朝日","日本のチカラ[字]"
530,BD-RE-30013-001,"00027","2020/04/25 07:30:00","00:30:08","71","テレビ東京１","遊戯王ＳＥＶＥＮＳ（セブンス）「さよなら、生徒会長！」[字]"
531,BD-RE-30013-001,"00028","2020/04/25 08:00:00","00:30:07","71","テレビ東京１","ヴァンガード ベストセレクション 第２話「勝利へのライド」[字]"
532,BD-RE-30013-001,"00029","2020/04/25 09:30:00","00:29:46","71","テレビ東京１","パズドラ[再]「狙われたトラゴン」[字]"
533,BD-RE-30013-001,"00030","2020/04/25 10:00:00","00:30:07","71","テレビ東京１","シャドウバース[再][字]"
534,BD-RE-30013-001,"00031","2020/04/25 10:30:00","00:55:07","41","日テレ１","世界一受けたい授業 傑作選[字]"
535,BD-RE-30013-001,"00032","2020/04/25 11:30:00","01:31:08","71","テレビ東京１","出川・ＩＫＫＯ・みやぞんの割り込んでいいですか？[字]"
536,BD-RE-30013-001,"00033","2020/04/25 16:30:00","00:30:07","51","テレビ朝日","クレヨンしんちゃん　【家の中で楽しむゾスペシャル！！】[デ][字]"
537,BD-RE-30013-001,"00034","2020/04/25 17:00:00","00:30:07","51","テレビ朝日","ドラえもん　【気球で世界一周！？】【大ピンチ！スネ夫の答案】[デ][字]"
538,BD-RE-30013-001,"00035","2020/04/25 17:15:00","00:05:07","71","テレビ東京１","モノイズム[字]"
539,BD-RE-30013-001,"00036","2020/04/25 18:00:00","00:29:46","71","テレビ東京１","知られざるガリバー～エクセレントカンパニーファイル～[字]"
540,BD-RE-30013-001,"00037","2020/04/25 18:00:00","00:29:49","41","日テレ１","名探偵コナン「太閤恋する名人戦（後編）」[解][字][デ]"
541,BD-RE-30013-001,"00038","2020/04/25 18:00:00","00:29:52","51","テレビ朝日","人生の楽園　アメリカ人陶芸家のカフェ～埼玉・入間市[字]"
542,BD-RE-30013-001,"00039","2020/04/25 18:30:00","02:23:45","71","テレビ東京１","出川哲朗の充電させてもらえませんか？絶景の鎌倉からゴールは成田山SP[字]"
543,BD-RE-30013-001,"00040","2020/04/25 18:30:00","00:29:45","41","日テレ１","満天☆青空レストラン【生産者さん応援SP近畿地方編▽絶品「お取り寄せ」続々】[字]"
544,BD-RE-30013-001,"00041","2020/04/25 19:00:00","01:54:06","41","日テレ１","世界一受けたい授業ストレス解消ＳＰ[字]フィッシャーズ＆大阪桐蔭吹奏楽＆加藤シゲアキ"
545,BD-RE-30013-001,"00042","2020/04/25 21:00:00","00:53:46","61","ＴＢＳ１","世界ふしぎ発見！世界遺産を愛するＭＹＳＴＥＲＹ　ＨＵＮＴＥＲ　絶景・遺跡大冒険[解]"
546,BD-RE-30013-001,"00043","2020/04/25 21:54:00","00:05:46","71","テレビ東京１","土曜名馬座 ▽仲村トオル[字]"
547,BD-RE-30013-001,"00044","2020/04/25 21:54:00","00:05:49","41","日テレ１","ココロ通う街角[字]"
548,BD-RE-30013-001,"00045","2020/04/25 22:00:00","00:30:07","71","テレビ東京１","新美の巨人たち 徳川家の野望が生んだ美しき名城『二条城』×シシド・カフカ（後）[字]"
549,BD-RE-30013-001,"00046","2020/04/26 07:00:00","00:30:06","71","テレビ東京１","パウ・パトロール[字][二]"
550,BD-RE-30013-001,"00047","2020/04/26 07:30:00","00:30:07","71","テレビ東京１","ディズニー・サンデー ラプンツェル ザ・シリーズ[字]"
551,BD-RE-30013-001,"00048","2020/04/26 08:30:00","00:29:46","71","テレビ東京１","デュエル・マスターズ キング「詐欺にドキドキング！モモダチ探偵団出動せよぉ！」[字]"
552,BD-RE-30013-001,"00049","2020/04/26 08:30:00","00:29:49","51","テレビ朝日","ヒーリングっどプリキュア　おさらいセレクション　第１話　変身キュアグレース[デ][字]"
553,BD-RE-30014-001,"00001","2020/04/26 09:00:00","00:29:49","51","テレビ朝日","仮面ライダーゼロワン[デ][字]"
554,BD-RE-30014-001,"00002","2020/04/26 09:00:00","00:29:52","81","フジテレビ","ゲゲゲの鬼太郎【スペシャルセレクション！！／妖怪が目覚めた日】　＃０１[再][字][解]"
555,BD-RE-30014-001,"00003","2020/04/26 09:30:00","00:29:46","71","テレビ東京１","トミカ絆合体 アースグランナー「タイプチェンジ！エアロトルネードトミカ！」[字]"
556,BD-RE-30014-001,"00004","2020/04/26 09:30:00","00:30:09","81","フジテレビ","ワンピース【ワノ国！桜舞うサムライの国へ／ワノ国編ＳＰアンコール】[再][字][解][デ]"
557,BD-RE-30014-001,"00005","2020/04/26 10:30:00","00:30:07","71","テレビ東京１","ミュークルドリーミー「もう一人のドリーミーメイト？」[字]"
558,BD-RE-30014-001,"00006","2020/04/26 11:15:00","00:30:09","81","フジテレビ","ミライ☆モンスター[字]"
559,BD-RE-30014-001,"00007","2020/04/26 11:25:00","00:30:07","71","テレビ東京１","男子ごはん 料理の基本をおさらい！本格的なのに簡単！パスタ３種を伝授[字][デ]"
560,BD-RE-30014-001,"00008","2020/04/26 12:45:00","00:30:07","41","日テレ１","第７キングダム 霜降りハナコＥＸＩＴ３時のヒロイン…第７世代の笑いの王国[字]"
561,BD-RE-30014-001,"00009","2020/04/26 18:00:00","00:29:46","61","ＴＢＳ１","世界遺産「200年前に発見！幻の古代都市」[解][字]"
562,BD-RE-30014-001,"00010","2020/04/26 18:00:00","00:30:10","51","テレビ朝日","相葉マナブ　『包丁王子 寿司処相葉亭開店！シーズン３』今週もゲストと大盛上り！[字]"
563,BD-RE-30014-001,"00011","2020/04/26 18:00:00","00:30:07","71","テレビ東京１","ポケットモンスター[再][字]"
564,BD-RE-30014-001,"00012","2020/04/26 18:30:00","01:28:08","51","テレビ朝日","ナニコレ珍百景　傘をさすアザラシ＆生肉の漬物を食べる集落＆崖と一体化した廃墟SP[字]"
565,BD-RE-30014-001,"00013","2020/04/26 19:00:00","02:53:46","41","日テレ１","明石家さんまの転職ＤＥ天職[字]さんま画商に転職…天才画家を発掘！菅田将暉の絵も公開"
566,BD-RE-30014-001,"00014","2020/04/26 20:00:00","01:53:52","81","フジテレビ","日曜ＴＨＥリアル！・緊急追跡！新型コロナ　未知なる敵を知るＳＰ[字]"
567,BD-RE-30014-001,"00015","2020/04/26 21:57:00","00:03:07","41","日テレ１","夢の通り道[字]"
568,BD-RE-30014-001,"00016","2020/04/27 07:35:00","00:25:06","71","テレビ東京１","シナぷしゅ[字][解]"
569,BD-RE-30014-001,"00017","2020/04/27 08:00:00","00:15:06","71","テレビ東京１","ハーフタイムツアーズ[字]"
570,BD-RE-30014-001,"00018","2020/04/27 17:55:00","00:30:07","71","テレビ東京１","ファンファンキティ！[字]"
571,BD-RE-30014-001,"00019","2020/04/27 19:00:00","02:47:45","51","テレビ朝日","禁断企画！国民１０万人がガチ投票！　日本人が本当に好きな戦国武将総選挙[字]"
572,BD-RE-30014-001,"00020","2020/04/27 21:54:00","00:05:46","71","テレビ東京１","東京ＧＯＯＤ！【江戸城を守る石垣の残る街 赤坂】[字]"
573,BD-RE-30014-001,"00021","2020/04/27 21:54:00","00:06:09","81","フジテレビ","四季彩キッチン[字]"
574,BD-RE-30014-001,"00022","2020/04/27 22:54:00","00:06:07","71","テレビ東京１","夢遺産[字]"
575,BD-RE-30014-001,"00023","2020/04/27 23:56:00","00:59:09","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第１話【渡辺直美がドラマ主演にマジ挑戦！】[字]"
576,BD-RE-30014-001,"00024","2020/04/28 00:15:00","00:05:08","51","テレビ朝日","フィンク１分フィット[字]"
577,BD-RE-30014-001,"00025","2020/04/28 00:59:00","00:30:06","41","日テレ１","正しいロックバンドの作り方＃02"
578,BD-RE-30014-001,"00026","2020/04/28 01:20:00","00:06:08","51","テレビ朝日","全力坂"
579,BD-RE-30014-001,"00027","2020/04/28 01:30:00","00:30:07","71","テレビ東京１","フルーツバスケット ２ｎｄ ｓｅａｓｏｎ「ふられたんだぁ・・・・・」"
580,BD-RE-30014-001,"00028","2020/04/28 07:35:00","00:25:08","71","テレビ東京１","シナぷしゅ[字][解]"
581,BD-RE-30014-001,"00029","2020/04/28 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
582,BD-RE-30014-001,"00030","2020/04/28 17:55:00","00:30:07","71","テレビ東京１","シャドウバース[字][デ]"
583,BD-RE-30014-001,"00031","2020/04/28 18:25:00","00:30:07","71","テレビ東京１","ブラッククローバー ＃132「目覚める獅子」[字]"
584,BD-RE-30014-001,"00032","2020/04/28 18:55:00","01:58:47","71","テレビ東京１","火曜エンタ 激録・警察密着２４時！！～２０２０春 衝撃事件簿SP～[字]"
585,BD-RE-30014-001,"00033","2020/04/28 20:00:00","00:54:11","61","ＴＢＳ１","教えてもらう前と後【日本全国メガ盛り４選★家で作るキャンプ飯★勘違い脂とは】[字]"
586,BD-RE-30014-001,"00034","2020/04/28 21:54:00","00:06:07","71","テレビ東京１","東京交差点【生地デザイン】[字]"
587,BD-RE-30014-001,"00035","2020/04/28 22:00:00","00:53:46","71","テレビ東京１","ガイアの夜明け【日本が今 中国から学ぶこと】[字]"
588,BD-RE-30014-001,"00036","2020/04/28 22:57:00","00:03:09","61","ＴＢＳ１","サステナブる[解][字]"
589,BD-RE-30014-001,"00037","2020/04/29 01:25:00","00:29:46","81","フジテレビ","パパ活＜Ｔナイト＞　＃０４[再]"
590,BD-RE-30014-001,"00038","2020/04/29 01:28:00","00:30:09","61","ＴＢＳ１","映像研には手を出すな！第肆話【齋藤飛鳥×山下美月×梅澤美波★ドラマイズム】[解][字]"
591,BD-RE-30014-001,"00039","2020/04/29 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
592,BD-RE-30014-001,"00040","2020/04/29 08:00:00","00:15:06","71","テレビ東京１","ハーフタイムツアーズ[字]"
593,BD-RE-30014-001,"00041","2020/04/29 13:00:00","00:55:07","71","テレビ東京１","赤い袋のヒミツとは？[字]"
594,BD-RE-30015-001,"00001","2020/04/29 18:25:00","03:35:07","71","テレビ東京１","ウソかホントかわからない やりすぎ都市伝説SP 2020 春[字]"
595,BD-RE-30015-001,"00002","2020/04/29 22:54:00","00:06:07","71","テレビ東京１","チェンジ・ザ・ワールド「獲った魚を無駄なく頂く」[字]"
596,BD-RE-30015-001,"00003","2020/04/29 23:10:00","00:05:08","51","テレビ朝日","ラリージャパン応援宣言[字]"
597,BD-RE-30015-001,"00004","2020/04/29 23:15:00","01:00:08","51","テレビ朝日","家事ヤロウ！！！　バカリ＆中丸＆カズが反響の大きかった家事をエゴサーチ！[字]"
598,BD-RE-30015-001,"00005","2020/04/29 23:56:00","00:59:08","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第３話　【夫の恋人と対決…女同志の火花が散る！】[字]"
599,BD-RE-30015-001,"00006","2020/04/30 00:52:00","00:05:46","71","テレビ東京１","ミニドラマ きょうの猫村さん 主演：松重豊[字]"
600,BD-RE-30015-001,"00007","2020/04/30 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
601,BD-RE-30015-001,"00008","2020/04/30 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
602,BD-RE-30015-001,"00009","2020/04/30 17:55:00","00:30:06","71","テレビ東京１","プリスクタイム（エッグカー／ＧＯ！ＧＯ！アトム）[字]"
603,BD-RE-30015-001,"00010","2020/04/30 19:00:00","00:59:46","51","テレビ朝日","日本人の３割しか知らないこと　くりぃむしちゅーのハナタカ！優越館[字]"
604,BD-RE-30015-001,"00011","2020/04/30 19:53:00","00:04:46","71","テレビ東京１","テレビ野郎ナナーナ 怪物クラーケンを追え！ 第３話 健康！やる気のない勇者たち[字]"
605,BD-RE-30015-001,"00012","2020/04/30 19:57:00","01:02:46","81","フジテレビ","奇跡体験！アンビリバボー【疑惑の殺人事件に協力を依頼したのは大量殺人鬼！】[字]"
606,BD-RE-30015-001,"00013","2020/04/30 19:58:00","01:50:06","71","テレビ東京１","主治医が見つかる診療所【おうちでできる！超カンタン代謝アップ法ＳＰ】[字]"
607,BD-RE-30015-001,"00014","2020/04/30 21:54:00","00:06:06","71","テレビ東京１","アイデアの方程式[字]"
608,BD-RE-30015-001,"00015","2020/04/30 22:00:00","00:54:06","71","テレビ東京１","カンブリア宮殿【コロナ＆外食不況に負けない！出前代行ビジネスのフロンティア】[字]"
609,BD-RE-30015-001,"00016","2020/04/30 22:54:00","00:06:06","71","テレビ東京１","探究の階段[字]"
610,BD-RE-30015-001,"00017","2020/04/30 23:56:00","00:59:08","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ第４話【年上イケメンと運命の出会い！三角関係ぼっ発】[字]"
611,BD-RE-30015-001,"00018","2020/05/01 01:00:00","00:30:06","71","テレビ東京１","木ドラ２５ 新米姉妹のふたりごはん[再] ３品目 ネギソーセージ"
612,BD-RE-30015-001,"00019","2020/05/01 03:35:00","00:15:07","71","テレビ東京１","一夜づけ【フルーツバスケット２】"
613,BD-RE-30015-001,"00020","2020/05/01 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
614,BD-RE-30015-001,"00021","2020/05/01 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
615,BD-RE-30015-001,"00022","2020/05/01 17:10:00","00:20:07","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
616,BD-RE-30015-001,"00023","2020/05/01 17:55:00","00:30:07","71","テレビ東京１","ゾイドワイルド ＺＥＲＯ「暗黒の破壊要塞、覚醒！」[字]"
617,BD-RE-30015-001,"00024","2020/05/01 18:25:00","00:30:07","71","テレビ東京１","妖怪ウォッチＪａｍ 妖怪学園Ｙ～Ｎとの遭遇～[再]「第一話」[字]"
618,BD-RE-30015-001,"00025","2020/05/01 18:55:00","01:00:46","71","テレビ東京１","デカ盛りハンター[字]"
619,BD-RE-30015-001,"00026","2020/05/01 19:56:00","00:03:49","71","テレビ東京１","インテリア日和[字]"
620,BD-RE-30015-001,"00027","2020/05/01 20:00:00","00:54:08","51","テレビ朝日","マツコ＆有吉　かりそめ天国【四千頭身・後藤ファミリー密着の歴史ＳＰ】[字]"
621,BD-RE-30015-001,"00028","2020/05/01 20:54:00","01:54:07","71","テレビ東京１","所さんのそこんトコロＳＰ【開かずの金庫＆超貴重！東海道で家康の本物の手形】[字]"
622,BD-RE-30015-001,"00029","2020/05/01 21:00:00","00:54:08","51","テレビ朝日","ミュージックステーション　星野源・FoorinからSPコメント▽今踊りたい曲１発表[字]"
623,BD-RE-30015-001,"00030","2020/05/01 22:54:00","00:05:46","71","テレビ東京１","未来レンズ[再][字]"
624,BD-RE-30015-001,"00031","2020/05/01 22:54:00","00:06:09","61","ＴＢＳ１","スマイルすきっぷ～明日の元気をフルチャージ！～[解][字]"
625,BD-RE-30015-001,"00032","2020/05/02 00:12:00","00:40:07","71","テレビ東京１","ドラマ24「浦安鉄筋家族」4発目 ダメ教師が遭難！？炎のカンフー対決[字]"
626,BD-RE-30015-001,"00033","2020/05/02 00:20:00","01:00:08","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第５話【恋の急展開！年上紳士の猛アプローチ】[字]"
627,BD-RE-30015-001,"00034","2020/05/02 00:52:00","00:31:06","71","テレビ東京１","ドラマ２５ 捨ててよ、安達さん。 第３話[字]"
628,BD-RE-30015-001,"00035","2020/05/02 01:53:00","00:30:07","71","テレビ東京１","流派－Ｒ since2001"
629,BD-RE-30015-001,"00036","2020/05/02 05:30:31","00:19:30","51","テレビ朝日","日本のチカラ[字]"
630,BD-RE-30015-001,"00037","2020/05/02 07:30:00","00:30:07","71","テレビ東京１","遊戯王ＳＥＶＥＮＳ（セブンス）「ルーク、男の闘い」[字]"
631,BD-RE-30015-001,"00038","2020/05/02 08:00:00","00:30:07","71","テレビ東京１","ヴァンガード ベストセレクション 第１５話「ハラハラ！？エミの初ファイト」[字]"
632,BD-RE-30015-001,"00039","2020/05/02 09:30:00","00:24:46","51","テレビ朝日","食彩の王国[字]"
633,BD-RE-30015-001,"00040","2020/05/02 09:30:00","00:29:45","71","テレビ東京１","パズドラ[再]「お風呂でアッチッチ！」[字]"
634,BD-RE-30015-001,"00041","2020/05/02 10:00:00","00:30:07","71","テレビ東京１","シャドウバース[再][字]"
635,BD-RE-30016-001,"00001","2020/05/02 10:00:00","00:30:09","51","テレビ朝日","題名のない音楽会[字]"
636,BD-RE-30016-001,"00002","2020/05/02 10:30:00","00:55:07","41","日テレ１","教科書で学べないニッポンの超難問 直前ＳＰ[字]"
637,BD-RE-30016-001,"00003","2020/05/02 11:30:00","02:29:06","71","テレビ東京１","沿線ひたすら歩き旅 品川～横浜＆常磐線▽今夜6：30は秘境グルメ＆絶景SP[字]"
638,BD-RE-30016-001,"00004","2020/05/02 11:40:00","00:05:07","51","テレビ朝日","日本全国　ごちそう散歩[字]"
639,BD-RE-30016-001,"00005","2020/05/02 13:30:00","02:30:06","51","テレビ朝日","法医学教室の事件ファイル４０[字][再]"
640,BD-RE-30016-001,"00006","2020/05/02 13:59:00","00:26:06","71","テレビ東京１","「池上彰×松井秀喜 ｉｎ キューバ」オススメ[字]"
641,BD-RE-30016-001,"00007","2020/05/02 14:30:00","00:30:07","81","フジテレビ","チャギントン１０周年スペシャル[字][二]"
642,BD-RE-30016-001,"00008","2020/05/02 16:00:00","00:30:06","51","テレビ朝日","裸の少年　～見破れうそつき３～[字]"
643,BD-RE-30016-001,"00009","2020/05/02 16:30:00","00:30:06","51","テレビ朝日","クレヨンしんちゃん　【オラの父ちゃんは世界一スペシャル】[デ][字]"
644,BD-RE-30016-001,"00010","2020/05/02 17:00:00","00:30:06","51","テレビ朝日","ドラえもん　【メモリーローン】【おれさまをグレードアップ】[デ][字]"
645,BD-RE-30016-001,"00011","2020/05/02 18:00:00","00:29:46","71","テレビ東京１","知られざるガリバー～エクセレントカンパニーファイル～[字]"
646,BD-RE-30016-001,"00012","2020/05/02 18:00:00","00:29:49","51","テレビ朝日","人生の楽園　サービス満点パン屋さん～茨城・つくば市[字]"
647,BD-RE-30016-001,"00013","2020/05/02 18:00:00","00:30:06","41","日テレ１","名探偵コナン「高木刑事３千万拾う」[解][字][デ]"
648,BD-RE-30016-001,"00014","2020/05/02 18:30:00","00:30:06","41","日テレ１","満天☆青空レストラン[字]【生産者さん応援SP関東編▽絶品「お取り寄せ」続々】"
649,BD-RE-30016-001,"00015","2020/05/02 19:56:00","00:57:46","41","日テレ１","世界一受けたい授業[字][デ]所ジョージ先生登場！"
650,BD-RE-30016-001,"00016","2020/05/02 20:54:00","00:06:09","71","テレビ東京１","生きるを伝える[字]"
651,BD-RE-30016-001,"00017","2020/05/02 21:54:00","00:05:46","41","日テレ１","ココロ通う街角[字]"
652,BD-RE-30016-001,"00018","2020/05/02 21:54:00","00:06:06","71","テレビ東京１","土曜名馬座 ▽仲村トオル[字]"
653,BD-RE-30016-001,"00019","2020/05/02 22:00:00","00:30:07","71","テレビ東京１","新美の巨人たち 伊藤博文も愛した豪華洋館『長楽館』×アンガールズ田中卓志[字]"
654,BD-RE-30016-001,"00020","2020/05/02 23:00:00","00:30:07","41","日テレ１","マツコ会議[字]マツコを圧倒したアノ人の豪邸訪問SP！1億円超の10LDK豪邸…"
655,BD-RE-30016-001,"00021","2020/05/03 03:15:00","01:45:08","71","テレビ東京１","サタ☆シネ「ツイスター」すべてを飲み込む巨大竜巻の脅威を大迫力映像で再現！[映][二]"
656,BD-RE-30016-001,"00022","2020/05/03 06:30:00","00:30:06","41","日テレ１","遠くへ行きたい「海へ！山へ！前川泰之が千葉・外房の“穴場”探し」[解][字]"
657,BD-RE-30016-001,"00023","2020/05/03 07:00:00","00:30:09","81","フジテレビ","ボクらの時代[字]"
658,BD-RE-30016-001,"00024","2020/05/03 07:00:00","00:30:06","41","日テレ１","所さんの目がテン！[字]桝アナと生き物の不思議を学ぶ！"
659,BD-RE-30016-001,"00025","2020/05/03 07:30:00","00:30:07","71","テレビ東京１","ディズニー・サンデー ラプンツェル ザ・シリーズ[字]"
660,BD-RE-30016-001,"00026","2020/05/03 08:30:00","00:29:46","71","テレビ東京１","デュエル・マスターズ キング[再]「いきなりショッキング！鬼が街に降ってきたぁ！」[字]"
661,BD-RE-30016-001,"00027","2020/05/03 08:30:00","00:29:49","51","テレビ朝日","ヒーリングっどプリキュア　おさらいセレクション　第２話 パートナー解消[デ][字]"
662,BD-RE-30016-001,"00028","2020/05/03 09:00:00","00:29:46","51","テレビ朝日","仮面ライダーゼロワン[デ][字]"
663,BD-RE-30016-001,"00029","2020/05/03 09:00:00","00:29:49","81","フジテレビ","ゲゲゲの鬼太郎【スペシャルセレクション！／戦慄！見上げ入道】　＃０２[再][字][解]"
664,BD-RE-30016-001,"00030","2020/05/03 09:30:00","00:29:46","51","テレビ朝日","魔進戦隊キラメイジャー[デ][字]"
665,BD-RE-30016-001,"00031","2020/05/03 09:30:00","00:29:49","81","フジテレビ","ワンピース【お玉登場　ルフィＶＳカイドウ軍！】[再][字][解][デ]"
666,BD-RE-30016-001,"00032","2020/05/03 09:30:00","00:30:06","71","テレビ東京１","トミカ絆合体 アースグランナー「燃えろ！ターボファイヤートミカ！」[字]"
667,BD-RE-30016-001,"00033","2020/05/03 10:00:00","01:45:08","51","テレビ朝日","千鳥の路地裏探訪　傑作選　銀座＆勝どき[字]"
668,BD-RE-30016-001,"00034","2020/05/03 10:30:00","00:30:07","71","テレビ東京１","ミュークルドリーミー[再][字]"
669,BD-RE-30016-001,"00035","2020/05/03 11:25:00","00:30:06","71","テレビ東京１","男子ごはん 大人も子供も楽しめる！ホットプレートレシピ４品[字][デ]"
670,BD-RE-30016-001,"00036","2020/05/03 12:45:00","00:30:06","41","日テレ１","第７キングダム 霜降りハナコＥＸＩＴ３時のヒロイン…第７世代の笑いの王国[字]"
671,BD-RE-30016-001,"00037","2020/05/03 13:54:00","00:03:08","61","ＴＢＳ１","四季折々の贈り物　～鯉のぼり～[解][字]"
672,BD-RE-30016-001,"00038","2020/05/03 14:00:00","02:00:07","71","テレビ東京１","日曜ミステリー『信濃のコロンボ 事件ファイル17 遠野殺人事件』[再][字][解]"
673,BD-RE-30016-001,"00039","2020/05/03 17:00:00","00:30:08","61","ＴＢＳ１","所さんお届けモノです！【心揺さぶる日本の絶景ベスト５＆絶品(秘)お取り寄せ】[解][字]"
674,BD-RE-30017-001,"00001","2020/05/06 01:20:00","00:06:08","51","テレビ朝日","全力坂"
675,BD-RE-30017-001,"00002","2020/05/06 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
676,BD-RE-30017-001,"00003","2020/05/06 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
677,BD-RE-30017-001,"00004","2020/05/06 10:05:00","00:55:08","71","テレビ東京１","突撃！隣のスゴイ家【３代続く大地主！超豪華3000坪の高級旅館な豪邸】[字]"
678,BD-RE-30017-001,"00005","2020/05/06 17:10:00","00:20:07","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
679,BD-RE-30017-001,"00006","2020/05/06 18:25:00","02:34:47","71","テレビ東京１","ソレダメ！免疫力ＵＰ～買いおき肉が高級肉に名店ワザで格上げＳＰ～[字]"
680,BD-RE-30017-001,"00007","2020/05/06 19:00:00","01:59:50","81","フジテレビ","世界の何だコレ！？ミステリー　ＳＰ【本能寺の変の謎／ＭＣ＆隊員とクイズ企画！】[字]"
